plan_id,host_mno,plan_name,benefit_category,benefit_name,benefit_service,benefit_tier,benefit_value_won,user_pay_won,is_selectable,select_group,benefit_condition,benefit_detail,source_url
11200,LGU+,DATA 걱정없는 유심 1GB,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/11200
11200,LGU+,DATA 걱정없는 유심 1GB,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,,https://www.moyoplan.com/plans/11200
17399,KT,무제한일 5GB + 5Mbps,사은품/페이백,"마트상품권, 네이버페이 최대 2만원",,,20000,,False,,KT바로유심,,https://www.moyoplan.com/plans/17399
17399,KT,무제한일 5GB + 5Mbps,추가데이터,추가데이터 20GB 제공,,,,,False,,,,https://www.moyoplan.com/plans/17399
17399,KT,무제한일 5GB + 5Mbps,사은품/페이백,KT유심&배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/17399
24004,SKT,티플 위드유 100GB＋(G car),사은품/페이백,롯데렌터카 연간 패스 이용권,,,,,False,,,"대상: 대상 요금제 개통한 고객 시기: 개통 첫달 15일/말일 , 이후 매월 초 지급",https://www.moyoplan.com/plans/24004
10385,LGU+,보편 유심 5GB 200분,사은품/페이백,네이버페이 매달 5천원 페이백(6개월),,,30000,,False,,,,https://www.moyoplan.com/plans/10385
10385,LGU+,보편 유심 5GB 200분,사은품/페이백,프레딧 쿠폰 2만원(5천원*4개월),,,20000,,False,,,,https://www.moyoplan.com/plans/10385
10385,LGU+,보편 유심 5GB 200분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/10385
10385,LGU+,보편 유심 5GB 200분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,,https://www.moyoplan.com/plans/10385
33518,KT,TOP 10GB 기본 (밀리의서재),OTT/구독,밀리의서재 평생 무료 구독권,밀리의서재,,,,False,,,,https://www.moyoplan.com/plans/33518
33518,KT,TOP 10GB 기본 (밀리의서재),추가데이터,솔로결합(+10GB),,,,,False,,,,https://www.moyoplan.com/plans/33518
33518,KT,TOP 10GB 기본 (밀리의서재),사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,시기: 바로유심/바로배송유심 구매・개통 후 7개월 회선유지시,https://www.moyoplan.com/plans/33518
33518,KT,TOP 10GB 기본 (밀리의서재),추가데이터,데이터 10GB 추가 제공(24개월간),,,,,False,,,,https://www.moyoplan.com/plans/33518
20322,SKT,함께이야기해S(300분+15GB),사은품/페이백,"네이버페이 5,000원",,,5000,,False,,,,https://www.moyoplan.com/plans/20322
24013,KT,[모요only] LTE 무제한 11GB+3M(CU20%할인),사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 개통 후 4개월차 중순 1만원, 7개월차 중순 1만원",https://www.moyoplan.com/plans/24013
24013,KT,[모요only] LTE 무제한 11GB+3M(CU20%할인),사은품/페이백,CU 20% 오프라인 결제할인,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 요금제 가입 후 익일에 발송,https://www.moyoplan.com/plans/24013
24013,KT,[모요only] LTE 무제한 11GB+3M(CU20%할인),추가데이터,추가데이터 20GB 제공,,,,,False,,,대상: 대상 요금제 개통 후 고고모바일 사용자 간 결합한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/24013
24013,KT,[모요only] LTE 무제한 11GB+3M(CU20%할인),사은품/페이백,KT유심&배송비 무료,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/24013
30830,LGU+,[모요only] 마블링 프라임 7GB+1Mbps,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/30830
21269,KT,모두 충분 100GB+(CU),사은품/페이백,S-머니6만원(1만원X6개월),,,60000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/21269
21269,KT,모두 충분 100GB+(CU),사은품/페이백,CU 연간 6만원 할인 평생 제공,,,60000,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/21269
21269,KT,모두 충분 100GB+(CU),사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/21269
29058,LGU+,[일반] 데이터 마음대로 (4.5GB+/200분)_12개월,사은품/페이백,일반 유심/배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/29058
33069,LGU+,이지 데이터 4.5GB,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/33069
29287,LGU+,이야기 완전 FREE 7GB,사은품/페이백,네이버페이 매달 2천원 페이백 (7개월),,,14000,,False,,,,https://www.moyoplan.com/plans/29287
29287,LGU+,이야기 완전 FREE 7GB,사은품/페이백,"네이버페이 5,000원",,,5000,,False,,,,https://www.moyoplan.com/plans/29287
35525,LGU+,5G_LOCAL_기본95G안심3,사은품/페이백,NFC 유심 무료 제공,,,,,False,,,,https://www.moyoplan.com/plans/35525
35525,LGU+,5G_LOCAL_기본95G안심3,사은품/페이백,4대 편의점 최대 10.1%적립,,,,,False,,,,https://www.moyoplan.com/plans/35525
26357,LGU+,"[평생할인] 통화, 데이터 마음대로 11GB+",사은품/페이백,일반 유심/배송비 무료,,,,,False,,,,https://www.moyoplan.com/plans/26357
33072,LGU+,이지 데이터 8GB,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/33072
33083,KT,모두 충분 15GB+(지니뮤직),사은품/페이백,S-머니3만원(5천원X6개월),,,30000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/33083
33083,KT,모두 충분 15GB+(지니뮤직),사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/33083
19030,SKT,[S] 핀다이렉트Z Light,추가데이터,SKT 데이터 결합 (추가데이터 10GB),,,,,False,,,,https://www.moyoplan.com/plans/19030
33519,KT,TOP 10GB 기본 (CU할인),추가데이터,솔로결합(+10GB),,,,,False,,,,https://www.moyoplan.com/plans/33519
33519,KT,TOP 10GB 기본 (CU할인),사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,,https://www.moyoplan.com/plans/33519
33519,KT,TOP 10GB 기본 (CU할인),사은품/페이백,CU 20% 오프라인 결제할인,,,,,False,,,,https://www.moyoplan.com/plans/33519
33519,KT,TOP 10GB 기본 (CU할인),추가데이터,데이터 10GB 추가 제공(24개월간),,,,,False,,,,https://www.moyoplan.com/plans/33519
25701,KT,이야기K 데이터 11GB+(CU할인),사은품/페이백,"네이버페이, 3대 마트 상품권 2만원",,,20000,,False,,KT바로유심,"대상: 대상 요금제 개통 후 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 개통 후 4개월차 말일 1만원, 7개월차 말일 1만원",https://www.moyoplan.com/plans/25701
25701,KT,이야기K 데이터 11GB+(CU할인),사은품/페이백,"네이버페이 5,000원",,,5000,,False,,,대상: 대상 요금제 개통 후 개통월 내 리뷰 작성 후 1개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/25701
33128,KT,5G 가성비플러스(25GB/350분),사은품/페이백,3대마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/33128
33128,KT,5G 가성비플러스(25GB/350분),사은품/페이백,3대마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,대상: 바로유심/바로배송유심 구매・개통 후 4개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/33128
33128,KT,5G 가성비플러스(25GB/350분),사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/33128
33128,KT,5G 가성비플러스(25GB/350분),사은품/페이백,마트 상품권/네이버페이 1만원 증정,,,10000,,False,,KT바로유심,대상: 바로유심/바로배송유심 구매・개통 후 4개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/33128
29084,SKT,5G 함께이야기해S 무한 20GB,사은품/페이백,"네이버페이 5,000원",,,5000,,False,,,대상: 대상 요금제 개통 후 개통월 내 리뷰 작성 후 1개월 회선 유지한 고객 시기: 조건 달성한 달 월말,https://www.moyoplan.com/plans/29084
36683,LGU+,5G 슈가통화마음대로 150GB++,사은품/페이백,개통완료 시 유심/배송비 무료 1개,,,,,False,,,,https://www.moyoplan.com/plans/36683
32516,KT,모두 충분 7GB+(모아진),사은품/페이백,S-머니3만원(5천원X6개월),,,30000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/32516
32516,KT,모두 충분 7GB+(모아진),사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/32516
10766,KT,통화 충분 1.5GB,사은품/페이백,S-머니3만원(5천원X6개월),,,30000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/10766
10766,KT,통화 충분 1.5GB,사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/10766
31771,KT,[모요only] 5G 200분/12GB,사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매・개통 후 7개월 회선 유지한 고객 시기: 개통 후 4개월차 중순 1만원, 7개월차 중순 1만원",https://www.moyoplan.com/plans/31771
31771,KT,[모요only] 5G 200분/12GB,사은품/페이백,KT유심&배송비 무료,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/31771
21270,KT,모두 충분 11GB+(CU),사은품/페이백,S-머니6만원(1만원X6개월),,,60000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/21270
21270,KT,모두 충분 11GB+(CU),사은품/페이백,CU 연간 6만원 할인 평생 제공,,,60000,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/21270
21270,KT,모두 충분 11GB+(CU),사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/21270
11420,LGU+,보편 유심 3.5GB 150분,사은품/페이백,네이버페이 매달 5천원 페이백(6개월),,,30000,,False,,,,https://www.moyoplan.com/plans/11420
11420,LGU+,보편 유심 3.5GB 150분,사은품/페이백,프레딧 쿠폰 2만원(5천원*4개월),,,20000,,False,,,,https://www.moyoplan.com/plans/11420
11420,LGU+,보편 유심 3.5GB 150분,OTT/구독,구글 AI프로+도미노피자 할인쿠폰,,,,,False,,,,https://www.moyoplan.com/plans/11420
11420,LGU+,보편 유심 3.5GB 150분,OTT/구독,토스미·오픽미 AI 모의고사,,,,,False,,,,https://www.moyoplan.com/plans/11420
10271,KT,통화 충분 10GB,사은품/페이백,S-머니3만원(5천원X6개월),,,30000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/10271
10271,KT,통화 충분 10GB,사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/10271
36338,LGU+,모나300분4.5G안심1,사은품/페이백,NFC 유심 무료 제공,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 개통즉시,https://www.moyoplan.com/plans/36338
36338,LGU+,모나300분4.5G안심1,사은품/페이백,4대 편의점 최대 10.1%적립,,,,,False,,,대상: 대상 요금제 개통 후 멤버십카드 등록한 고객 시기: 개통즉시,https://www.moyoplan.com/plans/36338
35888,SKT,티플 11G＋(CU멤버십＋매월 5000P),사은품/페이백,"CU 5,000P 모바일상품권 12개월 제공",,,,,False,,,대상: 대상 요금제 개통 후 1개월 회선 유지한 고객 시기: 가입 30일 충족후 31일차 발송,https://www.moyoplan.com/plans/35888
35888,SKT,티플 11G＋(CU멤버십＋매월 5000P),사은품/페이백,CU편의점 20% 할인 12개월 제공,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35888
35888,SKT,티플 11G＋(CU멤버십＋매월 5000P),사은품/페이백,12개월간 CU 카테고리 20% 할인권 제공,,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/35888
30866,LGU+,이지 무한 100GB+5,사은품/페이백,일반유심/배송비 무료,,,,,False,,택배일반유심,,https://www.moyoplan.com/plans/30866
36246,KT,TOP 11GB 기본 (쿠팡캐시),추가데이터,솔로결합(+20GB),,,,,False,,,대상: 솔로결합 대상 요금제를 개통하고 '솔로결합'을 신청한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/36246
36246,KT,TOP 11GB 기본 (쿠팡캐시),사은품/페이백,"3대 마트 상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,대상: 대상 요금제 개통한 고객 시기: 바로유심/바로배송유심 구매・개통 후 7개월 회선유지시,https://www.moyoplan.com/plans/36246
36246,KT,TOP 11GB 기본 (쿠팡캐시),사은품/페이백,"쿠팡캐시 5,000원",,,5000,,False,,,"대상: 대상 요금제 개통한 고객 시기: 실 사용일수 30일 충족시, 31일차에 지급",https://www.moyoplan.com/plans/36246
23406,LGU+,NA알뜰11G+일2G+3Mbps,사은품/페이백,NFC 유심 무료 제공,,,,,False,,,,https://www.moyoplan.com/plans/23406
23406,LGU+,NA알뜰11G+일2G+3Mbps,사은품/페이백,4대 편의점 최대 10.1%적립,,,,,False,,,,https://www.moyoplan.com/plans/23406
23117,KT,모두 충분 7GB+(후후안심),사은품/페이백,S-머니3만원(5천원X6개월),,,30000,,False,,모요유심,"대상: 모요에서 신청한 유심 개통 후, 1개월 회선 유지한 고객 시기: 개통월 기준 다음달 말부터 매월 말 지급",https://www.moyoplan.com/plans/23117
23117,KT,모두 충분 7GB+(후후안심),사은품/페이백,"3대마트상품권, 네이버페이 2만원",,,20000,,False,,KT바로유심,"대상: 바로유심/바로배송유심 구매 후 모요 개통, 1개월 유지한 고객 시기: 조건 달성한 달 월말",https://www.moyoplan.com/plans/23117
35893,KT,티플 100G＋(웨이브),OTT/구독,웨이브 광고형 스탠다드 무료 이용권 매월 제공,웨이브,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/35893
